"","X","file","tier_num","tier_name","tier_type","tier_xmin","tier_xmax","xmin","xmax","text","annotation_num","word","rate","count","log_freq","duration","length","t","log_freq_z","duration_z","length_z","rate_z"
"411",26648,"f0002_us_f0002_00088.TextGrid",1,"ORT-MAU","IntervalTier",0,3.56,0.64,1,"exhibit",2,"exhibit",7.58426966292135,15756535,16.5727657578151,0.36,7,-1.29881915078956,-0.974664326817258,-0.025841762420179,1.29464112688915,0.104916287305356
"412",26739,"f0002_us_f0002_00090.TextGrid",1,"ORT-MAU","IntervalTier",0,2.76,1.09,1.46,"world",7,"world",5.79710144927536,431934249,19.8837839332357,0.37,5,-0.947027567369912,0.628475035286661,0.0345345784216374,-0.211167371370313,-0.792297075146597
"413",26768,"f0002_us_f0002_00091.TextGrid",1,"ORT-MAU","IntervalTier",0,2.96,1.17,1.37,"Dead",5,"dead",7.09459459459459,48384167,17.6946831900696,0.2,4,-0.884486841428641,-0.43145075884905,-0.99186321588925,-0.964071620500042,-0.140915644578683
"414",26800,"f0002_us_f0002_00092.TextGrid",1,"ORT-MAU","IntervalTier",0,3.6,1.06,1.17,"with",5,"with",6.38888888888889,3183110675,21.8811247552985,0.11,4,-0.970480339597889,1.59555389796283,-1.5352502834656,-0.964071620500042,-0.495201594990714
"415",26863,"f0002_us_f0002_00093.TextGrid",1,"ORT-MAU","IntervalTier",0,3.72,1.86,2.125,"named",9,"named",9.94623655913978,34099544,17.3447945697303,0.265,5,-0.345073080185179,-0.600860949279948,-0.599417000417441,-0.211167371370313,1.2906962518186
"416",26894,"f0002_us_f0002_00094.TextGrid",1,"ORT-MAU","IntervalTier",0,4.48,0.65,0.86,"many",3,"many",10.7142857142857,318966441,19.5805964545882,0.21,4,-1.2910015600469,0.481676752895745,-0.931486875047434,-0.964071620500042,1.67628052964716
"417",26932,"f0002_us_f0002_00094.TextGrid",1,"ORT-MAU","IntervalTier",0,4.48,2.25,2.56,"today",9,"today",10.7142857142857,239271204,19.2931082113295,0.31,5,-0.0401870412214835,0.342479776469713,-0.327723466629264,-0.211167371370313,1.67628052964716
"418",26966,"f0002_us_f0002_00095.TextGrid",1,"ORT-MAU","IntervalTier",0,3.68,0.53,0.92,"minus",2,"minus",10.5978260869565,7025364,15.7650375867884,0.39,5,-1.38481264895881,-1.36575273414339,0.155287260105272,-0.211167371370313,1.61781421795468
"419",27101,"f0002_us_f0002_00097.TextGrid",1,"ORT-MAU","IntervalTier",0,3.72,1.63,1.99,"ideas",11,"ideas",9.13978494623656,67309657,18.0248142761486,0.36,5,-0.524877667266333,-0.271606834500872,-0.0258417624201783,-0.211167371370313,0.885832760098608
"420",27112,"f0002_us_f0002_00097.TextGrid",1,"ORT-MAU","IntervalTier",0,3.72,2.05,2.71,"success",13,"success",9.13978494623656,58986603,17.8928209082896,0.66,7,-0.196538856074661,-0.335515805198262,1.78544846283433,1.29464112688915,0.885832760098608
"421",27208,"f0002_us_f0002_00099.TextGrid",1,"ORT-MAU","IntervalTier",0,3.56,1.51,2.05,"ridicule",9,"ridicule",10.1123595505618,735827,13.5087503157336,0.54,8,-0.61868875617824,-2.45820911607867,1.06093237273253,2.04754537601888,1.37409509842759
"422",27360,"f0002_us_f0002_00102.TextGrid",1,"ORT-MAU","IntervalTier",0,4.36,0.69,1.15,"African",6,"african",9.63302752293578,45314350,17.6291343173319,0.46,7,-1.25973119707627,-0.463188421543682,0.577921645997991,1.29464112688915,1.1334556908142
"423",27382,"f0002_us_f0002_00102.TextGrid",1,"ORT-MAU","IntervalTier",0,4.36,2.01,2.29,"terms",9,"terms",9.63302752293578,277705910,19.4420732340095,0.28,5,-0.227809219045296,0.414606137239323,-0.508852489154713,-0.211167371370313,1.1334556908142
"424",27434,"f0002_us_f0002_00103.TextGrid",1,"ORT-MAU","IntervalTier",0,3.56,1.04,1.3,"cool",7,"cool",10.6741573033708,56471180,17.8492409774817,0.26,4,-0.986115521083206,-0.356616475377163,-0.629605170838349,-0.964071620500042,1.65613483423254
"425",27439,"f0002_us_f0002_00103.TextGrid",1,"ORT-MAU","IntervalTier",0,3.56,1.3,1.71,"areas",8,"areas",10.6741573033708,121986327,18.6194195226463,0.41,5,-0.782858161774076,0.016291034091419,0.276039941788906,-0.211167371370313,1.65613483423254
"426",27495,"f0002_us_f0002_00104.TextGrid",1,"ORT-MAU","IntervalTier",0,3.44,1.22,1.45,"even",5,"even",8.43023255813953,245697701,19.3196124805083,0.23,4,-0.845398887715347,0.355312698227677,-0.8107341933638,-0.964071620500042,0.529615656918608
"427",27636,"f0002_us_f0002_00107.TextGrid",1,"ORT-MAU","IntervalTier",0,2.36,0.43,0.74,"hair",4,"hair",9.74576271186441,60054650,17.9107655389627,0.31,4,-1.4629885563854,-0.326827316568362,-0.327723466629264,-0.964071620500042,1.19005221997861
"428",27674,"f0002_us_f0002_00108.TextGrid",1,"ORT-MAU","IntervalTier",0,3.04,0.53,0.79,"spoke",4,"spoke",6.25,11577917,16.264610134827,0.26,5,-1.38481264895881,-1.12386810121304,-0.629605170838349,-0.211167371370313,-0.56492808523138
"429",27731,"f0002_us_f0002_00109.TextGrid",1,"ORT-MAU","IntervalTier",0,2.52,1.31,1.6,"later",8,"later",9.12698412698413,84857974,18.2564895228364,0.29,5,-0.775040571031417,-0.159433573131452,-0.448476148312898,-0.211167371370313,0.879406355468133
"430",27743,"f0002_us_f0002_00110.TextGrid",1,"ORT-MAU","IntervalTier",0,2.32,0.36,0.57,"Growth",2,"growth",9.48275862068966,79998480,18.1975181924577,0.21,6,-1.51771169158401,-0.187986500345101,-0.931486875047434,0.541736877759416,1.05801608416344
"431",27781,"f0002_us_f0002_00111.TextGrid",1,"ORT-MAU","IntervalTier",0,3.32,0.3,0.59,"because",2,"because",9.63855421686747,271323986,19.4188241850739,0.29,7,-1.56461723603996,0.403349338422291,-0.448476148312898,1.29464112688915,1.13623026100174
"432",27810,"f0002_us_f0002_00111.TextGrid",1,"ORT-MAU","IntervalTier",0,3.32,1.565,1.86,"rocked",6,"rocked",9.63855421686747,1078675,13.8912439940497,0.295,6,-0.575692007093616,-2.27301210447163,-0.418287977891989,0.541736877759416,1.13623026100174
"433",27859,"f0002_us_f0002_00112.TextGrid",1,"ORT-MAU","IntervalTier",0,3.36,1.52,1.72,"that",7,"that",8.92857142857143,3400031103,21.9470504164679,0.2,4,-0.610871165435581,1.62747399528453,-0.991863215889251,-0.964071620500042,0.779797083695752
"434",27944,"f0002_us_f0002_00115.TextGrid",1,"ORT-MAU","IntervalTier",0,2.56,0.46,0.71,"helps",3,"helps",10.15625,29607993,17.2035549166255,0.25,5,-1.43953578415742,-0.669246815918522,-0.689981511680166,-0.211167371370313,1.39612945278735
"435",28062,"f0002_us_f0002_00118.TextGrid",1,"ORT-MAU","IntervalTier",0,3.84,1.65,1.87,"ever",5,"ever",5.72916666666667,100264634,18.42332358856,0.22,4,-0.509242485781016,-0.0786553219920522,-0.871110534205616,-0.964071620500042,-0.826402423633877
"436",28152,"f0002_us_f0002_00120.TextGrid",1,"ORT-MAU","IntervalTier",0,2.4,0.88,1.41,"adults",6,"adults",7.08333333333333,32847475,17.3073854354049,0.53,6,-1.11119697296575,-0.618973823496259,1.00055603189071,0.541736877759416,-0.146569143787385
"437",28181,"f0002_us_f0002_00121.TextGrid",1,"ORT-MAU","IntervalTier",0,2.72,0.74,1.04,"vivid",5,"vivid",8.45588235294118,4479514,15.3150251163637,0.3,5,-1.22064324336297,-1.58364121030186,-0.388099807471081,-0.211167371370313,0.542492642120376
"438",28262,"f0002_us_f0002_00123.TextGrid",1,"ORT-MAU","IntervalTier",0,2.76,1.25,1.43,"seat",7,"seat",10.5072463768116,29066336,17.1850912239996,0.18,4,-0.82194611548737,-0.678186625623623,-1.11261589757289,-0.964071620500042,1.57234041997165
"439",28329,"f0002_us_f0002_00124.TextGrid",1,"ORT-MAU","IntervalTier",0,3.2,1.51,1.61,"there",9,"there",12.5,701170205,20.3682612186653,0.1,5,-0.61868875617824,0.863050795722904,-1.59562662430742,-0.211167371370313,2.57276397559859
"440",28334,"f0002_us_f0002_00124.TextGrid",1,"ORT-MAU","IntervalTier",0,3.2,1.61,1.8,"should",10,"should",12.5,402028056,19.8120324351928,0.19,6,-0.540512848751651,0.593734165648313,-1.05223955673107,0.541736877759416,2.57276397559859
"441",28357,"f0002_us_f0002_00125.TextGrid",1,"ORT-MAU","IntervalTier",0,2.88,0.29,0.47,"Here",2,"here",8.68055555555556,639711198,20.2765273793477,0.18,4,-1.57243482678262,0.818634812223089,-1.11261589757289,-0.964071620500042,0.655285493980279
"442",28432,"f0002_us_f0002_00126.TextGrid",1,"ORT-MAU","IntervalTier",0,3.36,1.39,1.83,"States",6,"states",8.63095238095238,260937015,19.3797896143251,0.44,6,-0.712499845090146,0.384449455203671,0.457168964314358,0.541736877759416,0.63038317603718
"443",28454,"f0002_us_f0002_00127.TextGrid",1,"ORT-MAU","IntervalTier",0,2.52,0.52,0.75,"just",4,"just",9.52380952380952,462836169,19.9528837027797,0.23,4,-1.39263023970147,0.661931982545584,-0.8107341933638,-0.964071620500042,1.07862489901289
"444",28477,"f0002_us_f0002_00127.TextGrid",1,"ORT-MAU","IntervalTier",0,2.52,1.27,1.57,"link",9,"link",9.52380952380952,240402653,19.2978257963381,0.3,4,-0.806310934002053,0.344763951856502,-0.388099807471081,-0.964071620500042,1.07862489901289
"445",28513,"f0002_us_f0002_00128.TextGrid",1,"ORT-MAU","IntervalTier",0,2.56,0.98,1.12,"meet",6,"meet",10.15625,93275872,18.3510720257279,0.14,4,-1.03302106553916,-0.11363831459823,-1.35412126094015,-0.964071620500042,1.39612945278735
"446",28573,"f0002_us_f0002_00129.TextGrid",1,"ORT-MAU","IntervalTier",0,3.68,1.95,2.19,"into",9,"into",10.3260869565217,445315294,19.9142931150873,0.24,4,-0.27471476350125,0.643247068462122,-0.750357852521983,-0.964071620500042,1.48139282400554
"447",28619,"f0002_us_f0002_00130.TextGrid",1,"ORT-MAU","IntervalTier",0,3.32,1.01,1.4,"handful",8,"handful",13.2530120481928,3413211,15.0431640484215,0.39,7,-1.00956829331118,-1.71527177103908,0.155287260105271,1.29464112688915,2.95079916365041
"448",28720,"f0002_us_f0002_00132.TextGrid",1,"ORT-MAU","IntervalTier",0,4.16,1.38,1.51,"that",7,"that",11.5384615384615,3400031103,21.9470504164679,0.13,4,-0.720317435832805,1.62747399528453,-1.41449760178197,-0.964071620500042,2.09004212008627
"449",28756,"f0002_us_f0002_00132.TextGrid",1,"ORT-MAU","IntervalTier",0,4.16,2.74,3.01,"front",13,"front",11.5384615384615,100886343,18.4295051243295,0.27,5,0.342874905168801,-0.0756623262471572,-0.569228829996534,-0.211167371370313,2.09004212008627
"450",28873,"f0002_us_f0002_00134.TextGrid",1,"ORT-MAU","IntervalTier",0,3.2,1.85,2.35,"bulbs",11,"bulbs",10.3125,5028440,15.4306203548078,0.5,5,-0.352890670927838,-1.52767193831259,0.819427009365259,-0.211167371370313,1.4745717543081
"451",28979,"f0002_us_f0002_00136.TextGrid",1,"ORT-MAU","IntervalTier",0,3,1.77,2.12,"data",8,"data",8,406908328,19.8240984797077,0.35,4,-0.415431396869109,0.599576341644294,-0.0862181032619954,-0.964071620500042,0.313625691801012
"452",29128,"f0002_us_f0002_00140.TextGrid",1,"ORT-MAU","IntervalTier",0,2.52,0.53,0.82,"picking",4,"picking",7.93650793650794,5990492,15.6056841036134,0.29,7,-1.38481264895881,-1.44290901291667,-0.448476148312898,1.29464112688915,0.281750724833852
"453",29195,"f0002_us_f0002_00141.TextGrid",1,"ORT-MAU","IntervalTier",0,2.92,1.67,2.08,"kids",11,"kids",10.6164383561644,96602880,18.3861191124029,0.41,4,-0.493607304295698,-0.0966691041623201,0.276039941788907,-0.964071620500042,1.6271581490471
"454",29282,"f0002_us_f0002_00144.TextGrid",1,"ORT-MAU","IntervalTier",0,2.44,0.36,0.47,"when",3,"when",8.60655737704918,650621178,20.2934381229647,0.11,4,-1.51771169158401,0.826822710113874,-1.5352502834656,-0.964071620500042,0.618136134425823
"455",29360,"f0002_us_f0002_00145.TextGrid",1,"ORT-MAU","IntervalTier",0,3.88,2.24,2.53,"writing",10,"writing",10.8247422680412,83166717,18.236357789698,0.29,7,-0.0480046319641422,-0.169181020022929,-0.4484761483129,1.29464112688915,1.73173311393281
"456",29367,"f0002_us_f0002_00145.TextGrid",1,"ORT-MAU","IntervalTier",0,3.88,2.53,2.97,"anything",11,"anything",10.8247422680412,75985266,18.1460500110346,0.44,8,0.178705499572965,-0.212906528917476,0.457168964314359,2.04754537601888,1.73173311393281
"457",29532,"f0002_us_f0002_00149.TextGrid",1,"ORT-MAU","IntervalTier",0,3.64,1.54,1.91,"casting",8,"casting",10.989010989011,8071983,15.9039097349678,0.37,7,-0.595235983950263,-1.29851317360608,0.0345345784216374,1.29464112688915,1.81420105979355
"458",29551,"f0002_us_f0002_00149.TextGrid",1,"ORT-MAU","IntervalTier",0,3.64,2.41,2.56,"their",11,"their",10.989010989011,782849411,20.4784509123424,0.15,5,0.0848944106610585,0.916402793770889,-1.29374492009834,-0.211167371370313,1.81420105979355
"459",29612,"f0002_us_f0002_00151.TextGrid",1,"ORT-MAU","IntervalTier",0,3.48,0.7,0.79,"that",4,"that",9.48275862068965,3400031103,21.9470504164679,0.0900000000000001,4,-1.25191360633361,1.62747399528453,-1.65600296514924,-0.964071620500042,1.05801608416343
"460",29634,"f0002_us_f0002_00151.TextGrid",1,"ORT-MAU","IntervalTier",0,3.48,1.54,1.73,"need",9,"need",9.48275862068965,319376932,19.581882568219,0.19,4,-0.595235983950263,0.482299467503906,-1.05223955673107,-0.964071620500042,1.05801608416343
"461",29824,"f0002_us_f0002_00155.TextGrid",1,"ORT-MAU","IntervalTier",0,4.64,1.8,2.17,"huge",12,"huge",10.1293103448276,70639535,18.0731005315656,0.37,4,-0.391978624641133,-0.24822744103145,0.0345345784216374,-0.964071620500042,1.3826049180424
"462",29843,"f0002_us_f0002_00155.TextGrid",1,"ORT-MAU","IntervalTier",0,4.64,2.59,2.97,"Founding",16,"founding",10.1293103448276,4765875,15.3769917088525,0.38,8,0.225611044028918,-1.55363802750701,0.0949109192634571,2.04754537601888,1.3826049180424
"463",29868,"f0002_us_f0002_00156.TextGrid",1,"ORT-MAU","IntervalTier",0,3.96,0.51,0.78,"better",3,"better",7.57575757575758,157079378,18.8722618279005,0.27,6,-1.40044783044413,0.138713029526897,-0.569228829996532,0.541736877759416,0.10064295797498
"464",29888,"f0002_us_f0002_00156.TextGrid",1,"ORT-MAU","IntervalTier",0,3.96,1.19,1.32,"write",7,"write",7.57575757575758,126645151,18.6568996470623,0.13,5,-0.868851659943323,0.0344382805166902,-1.41449760178197,-0.211167371370313,0.10064295797498
"465",29916,"f0002_us_f0002_00157.TextGrid",1,"ORT-MAU","IntervalTier",0,2.6,0.32,0.475,"This",2,"this",7.30769230769231,3228469771,21.8952741068152,0.155,4,-1.54898205455464,1.60240477620115,-1.26355674967743,-0.964071620500042,-0.0339340441678452
"466",30031,"f0002_us_f0002_00159.TextGrid",1,"ORT-MAU","IntervalTier",0,4.56,0.84,1.03,"come",5,"come",5.92105263157895,154326119,18.8545785771494,0.19,4,-1.14246733593638,0.130151096663017,-1.05223955673107,-0.964071620500042,-0.730069772643483
"467",30054,"f0002_us_f0002_00159.TextGrid",1,"ORT-MAU","IntervalTier",0,4.56,1.57,1.83,"care",10,"care",5.92105263157895,225326739,19.233062080118,0.26,4,-0.571783211722286,0.313406448753869,-0.629605170838349,-0.964071620500042,-0.730069772643483
"468",30129,"f0002_us_f0002_00161.TextGrid",1,"ORT-MAU","IntervalTier",0,3.92,0.29,0.57,"trying",2,"trying",9.69387755102041,57462639,17.8666455380626,0.28,6,-1.57243482678262,-0.348189479610581,-0.508852489154715,0.541736877759416,1.16400427481779
"469",30139,"f0002_us_f0002_00161.TextGrid",1,"ORT-MAU","IntervalTier",0,3.92,0.66,1.095,"forecast",4,"forecast",9.69387755102041,29637380,17.2045469604231,0.435,8,-1.28318396930424,-0.668766484982061,0.426980793893448,2.04754537601888,1.16400427481779
"470",30220,"f0002_us_f0002_00162.TextGrid",1,"ORT-MAU","IntervalTier",0,3.6,1.74,2.02,"coming",8,"coming",8.61111111111111,69889118,18.0624205155425,0.28,6,-0.438884169097086,-0.253398525322566,-0.508852489154715,0.541736877759416,0.620422248859943
"471",30357,"f0002_us_f0002_00165.TextGrid",1,"ORT-MAU","IntervalTier",0,2.76,1.48,1.73,"that",9,"that",8.33333333333333,3400031103,21.9470504164679,0.25,4,-0.642141528406216,1.62747399528453,-0.689981511680166,-0.964071620500042,0.480969268378609
"472",30502,"f0002_us_f0002_00169.TextGrid",1,"ORT-MAU","IntervalTier",0,3,0.7,1,"tricky",3,"tricky",7.66666666666667,2350431,14.6701092735592,0.3,6,-1.25191360633361,-1.89589862420538,-0.388099807471081,0.541736877759416,0.146282115223415
"473",30522,"f0002_us_f0002_00169.TextGrid",1,"ORT-MAU","IntervalTier",0,3,1.4,1.66,"going",7,"going",7.66666666666667,155284081,18.8607667780356,0.26,5,-0.704682254347487,0.133147319545406,-0.629605170838349,-0.211167371370313,0.146282115223415
"474",30579,"f0002_us_f0002_00171.TextGrid",1,"ORT-MAU","IntervalTier",0,3.04,0.52,0.76,"real",2,"real",7.89473684210526,297674493,19.5115111421003,0.24,4,-1.39263023970147,0.448226805500465,-0.750357852521983,-0.964071620500042,0.260780351829137
"475",30711,"f0002_us_f0002_00174.TextGrid",1,"ORT-MAU","IntervalTier",0,3.2,0.96,1.06,"that",5,"that",10.9375,3400031103,21.9470504164679,0.1,4,-1.04865624702448,1.62747399528453,-1.59562662430742,-0.964071620500042,1.7883409603911
"476",30786,"f0002_us_f0002_00175.TextGrid",1,"ORT-MAU","IntervalTier",0,3.28,1.21,1.46,"that",8,"that",8.84146341463415,3400031103,21.9470504164679,0.25,4,-0.853216478458006,1.62747399528453,-0.689981511680166,-0.964071620500042,0.736066183893245
"477",30795,"f0002_us_f0002_00175.TextGrid",1,"ORT-MAU","IntervalTier",0,3.28,1.55,1.89,"barber",10,"barber",8.84146341463415,4241984,15.2605416422939,0.34,6,-0.587418393207604,-1.61002119290476,-0.146594444103814,0.541736877759416,0.736066183893245
"478",30821,"f0002_us_f0002_00176.TextGrid",1,"ORT-MAU","IntervalTier",0,3.76,0.52,0.75,"slide",4,"slide",9.57446808510638,22339084,16.9218483480789,0.23,5,-1.39263023970147,-0.80564440260434,-0.8107341933638,-0.211167371370313,1.10405705350797
"479",31000,"f0002_us_f0002_00179.TextGrid",1,"ORT-MAU","IntervalTier",0,5,0.65,1.05,"drying",3,"drying",9.8,3837655,15.1603720609414,0.4,6,-1.2910015600469,-1.65852162094342,0.215663600947089,0.541736877759416,1.21728100532005
"480",31078,"f0002_us_f0002_00180.TextGrid",1,"ORT-MAU","IntervalTier",0,2.84,0.29,0.39,"were",3,"were",13.0281690140845,570699558,20.1623734610192,0.1,4,-1.57243482678262,0.763363403213817,-1.59562662430742,-0.964071620500042,2.83792105116169
"481",31138,"f0002_us_f0002_00181.TextGrid",1,"ORT-MAU","IntervalTier",0,2.76,0.19,0.63,"mobilize",4,"mobilize",13.0434782608696,869760,13.6759725905049,0.44,8,-1.65061073420921,-2.37724290064183,0.457168964314357,2.04754537601888,2.84560676349687
"482",31187,"f0002_us_f0002_00182.TextGrid",1,"ORT-MAU","IntervalTier",0,2.96,0.41,0.57,"like",3,"like",9.12162162162162,520585287,20.0704642885042,0.16,4,-1.47862373787072,0.718862526326158,-1.23336857925652,-0.964071620500042,0.876714212987796
"483",31278,"f0002_us_f0002_00183.TextGrid",1,"ORT-MAU","IntervalTier",0,3.96,2.28,2.66,"sheep",10,"sheep",8.83838383838384,8962638,16.008575161261,0.38,5,-0.0167342689935071,-1.24783593299541,0.0949109192634571,-0.211167371370313,0.734520141981033
"484",31444,"f0002_us_f0002_00187.TextGrid",1,"ORT-MAU","IntervalTier",0,4.56,1.73,2.15,"crammed",9,"crammed",10.5263157894737,629358,13.3524555311666,0.42,7,-0.446701759839745,-2.5338844243844,0.336416282630723,1.29464112688915,1.58191385112598
"485",31472,"f0002_us_f0002_00187.TextGrid",1,"ORT-MAU","IntervalTier",0,4.56,3.3,3.91,"assets",13,"assets",10.5263157894737,30302586,17.2267436133724,0.61,6,0.780659986757697,-0.658019238617117,1.48356675862525,0.541736877759416,1.58191385112598
"486",31485,"f0002_us_f0002_00188.TextGrid",1,"ORT-MAU","IntervalTier",0,2.88,0.31,0.71,"Mahmoud",2,"mahmoud",5.55555555555556,846353,13.6486918092438,0.4,7,-1.5567996452973,-2.39045179650149,0.215663600947089,1.29464112688915,-0.913560536434709
"487",31634,"f0002_us_f0002_00191.TextGrid",1,"ORT-MAU","IntervalTier",0,3.2,0.79,1.05,"public",5,"public",9.375,349286123,19.6714019809604,0.26,6,-1.18155528964968,0.525643262866765,-0.629605170838349,0.541736877759416,1.00391794518361
"488",31655,"f0002_us_f0002_00191.TextGrid",1,"ORT-MAU","IntervalTier",0,3.2,1.54,1.9,"says",8,"says",9.375,103697915,18.4569925669224,0.36,4,-0.595235983950263,-0.0623533684433412,-0.0258417624201797,-0.964071620500042,1.00391794518361
"489",31736,"f0002_us_f0002_00193.TextGrid",1,"ORT-MAU","IntervalTier",0,3.52,1.2,1.51,"seeking",7,"seeking",10.2272727272727,28023068,17.1485385860983,0.31,7,-0.861034069200665,-0.695884798663954,-0.327723466629264,1.29464112688915,1.43178504438768
"490",31747,"f0002_us_f0002_00193.TextGrid",1,"ORT-MAU","IntervalTier",0,3.52,1.65,1.81,"look",9,"look",10.2272727272727,173043002,18.9690506880485,0.16,4,-0.509242485781016,0.185576569168057,-1.23336857925652,-0.964071620500042,1.43178504438768
"491",31761,"f0002_us_f0002_00193.TextGrid",1,"ORT-MAU","IntervalTier",0,3.52,2.09,2.45,"readout",12,"readout",10.2272727272727,788900,13.5783948490832,0.36,7,-0.165268493104025,-2.42448840333933,-0.025841762420177,1.29464112688915,1.43178504438768
"492",31801,"f0002_us_f0002_00194.TextGrid",1,"ORT-MAU","IntervalTier",0,3.96,1.35,1.51,"good",8,"good",11.6161616161616,365796396,19.7175874414942,0.16,4,-0.743770208060782,0.548005486755542,-1.23336857925652,-0.964071620500042,2.12904994679435
"493",31820,"f0002_us_f0002_00194.TextGrid",1,"ORT-MAU","IntervalTier",0,3.96,1.9,2.18,"learning",12,"learning",11.6161616161616,117672845,18.5834188319332,0.28,8,-0.313802717214544,-0.00113989539534786,-0.508852489154713,2.04754537601888,2.12904994679435
"494",31894,"f0002_us_f0002_00195.TextGrid",1,"ORT-MAU","IntervalTier",0,3.12,1.79,1.95,"could",11,"could",11.2179487179487,302311431,19.5269682724651,0.16,5,-0.399796215383791,0.455710888281123,-1.23336857925652,-0.211167371370313,1.92913483491551
"495",31920,"f0002_us_f0002_00196.TextGrid",1,"ORT-MAU","IntervalTier",0,3.56,0.98,1.1,"like",4,"like",10.1123595505618,520585287,20.0704642885042,0.12,4,-1.03302106553916,0.718862526326158,-1.47487394262379,-0.964071620500042,1.37409509842759
"496",31997,"f0002_us_f0002_00197.TextGrid",1,"ORT-MAU","IntervalTier",0,3.96,1.5,1.74,"water",7,"water",9.34343434343434,215178488,19.18697841843,0.24,5,-0.626506346920899,0.291093514155579,-0.750357852521983,-0.211167371370313,0.988071015583454
"497",32031,"f0002_us_f0002_00198.TextGrid",1,"ORT-MAU","IntervalTier",0,3.24,0.97,1.25,"woman",4,"woman",7.40740740740741,70613606,18.0727334034422,0.28,5,-1.04083865628182,-0.24840519829958,-0.508852489154715,-0.211167371370313,0.0161260001075049
"498",32056,"f0002_us_f0002_00198.TextGrid",1,"ORT-MAU","IntervalTier",0,3.24,1.73,2.13,"child",9,"child",7.40740740740741,119747393,18.6008950236634,0.4,5,-0.446701759839745,0.00732178297006287,0.215663600947089,-0.211167371370313,0.0161260001075049
"499",32142,"f0002_us_f0002_00200.TextGrid",1,"ORT-MAU","IntervalTier",0,3.92,0.79,0.96,"want",4,"want",10.4591836734694,258690345,19.3711423252383,0.17,4,-1.18155528964968,0.380262583137122,-1.1729922384147,-0.964071620500042,1.54821146593983
"500",32147,"f0002_us_f0002_00200.TextGrid",1,"ORT-MAU","IntervalTier",0,3.92,0.96,1.08,"their",5,"their",10.4591836734694,782849411,20.4784509123424,0.12,5,-1.04865624702448,0.916402793770889,-1.47487394262379,-0.211167371370313,1.54821146593983
"501",32156,"f0002_us_f0002_00200.TextGrid",1,"ORT-MAU","IntervalTier",0,3.92,1.24,1.55,"version",7,"version",10.4591836734694,232445953,19.2641682957536,0.31,7,-0.829763706230029,0.328467555654958,-0.327723466629264,1.29464112688915,1.54821146593983
"502",32227,"f0002_us_f0002_00201.TextGrid",1,"ORT-MAU","IntervalTier",0,3.8,1.03,1.22,"make",6,"make",8.15789473684211,405084642,19.8196065958275,0.19,4,-0.993933111825865,0.597401446951248,-1.05223955673107,-0.964071620500042,0.392893701758824
"503",32232,"f0002_us_f0002_00201.TextGrid",1,"ORT-MAU","IntervalTier",0,3.8,1.22,1.42,"these",7,"these",8.15789473684211,541003982,20.1089371972273,0.2,5,-0.845398887715347,0.737490462230146,-0.991863215889251,-0.211167371370313,0.392893701758824
"504",32267,"f0002_us_f0002_00202.TextGrid",1,"ORT-MAU","IntervalTier",0,2.48,1.12,1.29,"going",5,"going",7.66129032258065,155284081,18.8607667780356,0.17,5,-0.923574795141935,0.133147319545406,-1.1729922384147,-0.211167371370313,0.143583025278616
"505",32291,"f0002_us_f0002_00203.TextGrid",1,"ORT-MAU","IntervalTier",0,3.08,0.56,0.7,"with",2,"with",7.14285714285714,3183110675,21.8811247552985,0.14,4,-1.36135987673083,1.59555389796283,-1.35412126094015,-0.964071620500042,-0.116686362255672
"506",32417,"f0002_us_f0002_00205.TextGrid",1,"ORT-MAU","IntervalTier",0,3.04,1.48,1.77,"slide",8,"slide",9.53947368421053,22339084,16.9218483480789,0.29,5,-0.642141528406216,-0.80564440260434,-0.448476148312898,-0.211167371370313,1.08648878888966
"507",32458,"f0002_us_f0002_00206.TextGrid",1,"ORT-MAU","IntervalTier",0,3.08,1.22,1.48,"between",7,"between",10.7142857142857,255436698,19.3584851795726,0.26,7,-0.845398887715347,0.374134205896769,-0.629605170838349,1.29464112688915,1.67628052964716
"508",32587,"f0002_us_f0002_00209.TextGrid",1,"ORT-MAU","IntervalTier",0,3.64,0.69,0.92,"cool",4,"cool",8.51648351648352,56471180,17.8492409774817,0.23,4,-1.25973119707627,-0.356616475377163,-0.810734193363799,-0.964071620500042,0.572916288476194
"509",32669,"f0002_us_f0002_00211.TextGrid",1,"ORT-MAU","IntervalTier",0,2.88,0.75,1.12,"process",4,"process",9.02777777777778,176829177,18.9906947228327,0.37,7,-1.21282565262031,0.196056247103637,0.0345345784216387,1.29464112688915,0.829601719581943
"510",32768,"f0002_us_f0002_00213.TextGrid",1,"ORT-MAU","IntervalTier",0,3.76,1.36,1.55,"this",5,"this",11.1702127659574,3228469771,21.8952741068152,0.19,4,-0.735952617318123,1.60240477620115,-1.05223955673107,-0.964071620500042,1.90516992010283
"511",32792,"f0002_us_f0002_00213.TextGrid",1,"ORT-MAU","IntervalTier",0,3.76,2.35,2.94,"process",8,"process",11.1702127659574,176829177,18.9906947228327,0.59,7,0.0379888662051052,0.196056247103637,1.36281407694161,1.29464112688915,1.90516992010283
"512",32815,"f0002_us_f0002_00214.TextGrid",1,"ORT-MAU","IntervalTier",0,3.48,0.79,1.09,"truly",4,"truly",10.0574712643678,21693553,16.8925256775945,0.3,5,-1.18155528964968,-0.819841946913989,-0.388099807471081,-0.211167371370313,1.34653949205584
